, Protocol,Fwd Packets/s, Label
1830,17,2000000.0,MSSQL
1831,17,2000000.0,MSSQL
1832,17,2000000.0,MSSQL
1833,17,1000000.0,MSSQL
1834,17,2000000.0,MSSQL
1835,17,2000000.0,MSSQL
1836,17,2000000.0,MSSQL
1837,17,2000000.0,MSSQL
1838,17,2000000.0,MSSQL
1839,17,2000000.0,MSSQL
1840,17,2000000.0,MSSQL
1841,17,2000000.0,MSSQL
1842,17,0.0,MSSQL
1843,17,2000000.0,MSSQL
1844,17,2000000.0,MSSQL
1845,17,2000000.0,MSSQL
1846,17,42553.191489361714,MSSQL
1847,17,2000000.0,MSSQL
1848,17,2000000.0,MSSQL
1849,17,0.0,MSSQL
1850,17,2000000.0,MSSQL
1851,17,2000000.0,MSSQL
1852,17,2000000.0,MSSQL
1853,17,41666.66666666666,MSSQL
1854,17,2000000.0,MSSQL
1855,17,2000000.0,MSSQL
1856,17,40816.32653061225,MSSQL
1857,17,2000000.0,MSSQL
1858,17,2000000.0,MSSQL
1859,17,2000000.0,MSSQL
1860,17,2000000.0,MSSQL
1861,17,2000000.0,MSSQL
1862,17,2000000.0,MSSQL
1863,17,0.0,MSSQL
1864,17,2000000.0,MSSQL
1865,17,2000000.0,MSSQL
1866,17,2000000.0,MSSQL
1867,17,40816.32653061225,MSSQL
1868,17,2000000.0,MSSQL
1869,17,2000000.0,MSSQL
1870,17,2000000.0,MSSQL
1871,17,2000000.0,MSSQL
1872,17,2000000.0,MSSQL
1873,17,2000000.0,MSSQL
1874,17,43478.260869565216,MSSQL
1875,17,2000000.0,MSSQL
1876,17,2000000.0,MSSQL
1877,17,2000000.0,MSSQL
1878,17,2000000.0,MSSQL
1879,17,2000000.0,MSSQL
1880,17,40816.32653061225,MSSQL
1881,17,2000000.0,MSSQL
1882,17,2000000.0,MSSQL
1883,17,2000000.0,MSSQL
1884,17,2000000.0,MSSQL
1885,17,2000000.0,MSSQL
1886,17,2000000.0,MSSQL
1887,17,2000000.0,MSSQL
1888,17,2000000.0,MSSQL
1889,17,2000000.0,MSSQL
1890,17,2000000.0,MSSQL
1891,17,1000000.0,MSSQL
1892,17,2000000.0,MSSQL
1893,17,1000000.0,MSSQL
1894,17,1000000.0,MSSQL
1895,17,2000000.0,MSSQL
1896,17,2000000.0,MSSQL
1897,17,2000000.0,MSSQL
1898,17,2000000.0,MSSQL
1899,17,41666.66666666666,MSSQL
1900,17,2000000.0,MSSQL
1901,17,2000000.0,MSSQL
1902,17,1000000.0,MSSQL
1903,17,2000000.0,MSSQL
1904,17,2000000.0,MSSQL
1905,17,2000000.0,MSSQL
1906,17,2000000.0,MSSQL
1907,17,2000000.0,MSSQL
1908,17,2000000.0,MSSQL
1909,17,2000000.0,MSSQL
1910,17,2000000.0,MSSQL
1911,17,2000000.0,MSSQL
1912,17,2000000.0,MSSQL
1913,17,2000000.0,MSSQL
1914,17,41666.66666666666,MSSQL
1915,17,2000000.0,MSSQL
1916,17,2000000.0,MSSQL
1917,17,2000000.0,MSSQL
1918,17,2000000.0,MSSQL
1919,17,2000000.0,MSSQL
1920,17,40816.32653061225,MSSQL
1921,17,40816.32653061225,MSSQL
1922,17,2000000.0,MSSQL
1923,17,2000000.0,MSSQL
1924,17,41666.66666666666,MSSQL
1925,17,2000000.0,MSSQL
1926,17,42553.191489361714,MSSQL
1927,17,38461.53846153846,MSSQL
1928,17,2000000.0,MSSQL
1929,17,2000000.0,MSSQL
1930,17,2000000.0,MSSQL
1931,17,2000000.0,MSSQL
1932,17,2000000.0,MSSQL
1933,17,0.0,MSSQL
1934,17,2000000.0,MSSQL
1935,17,2000000.0,MSSQL
1936,17,2000000.0,MSSQL
1937,17,1000000.0,MSSQL
1938,17,2000000.0,MSSQL
1939,17,2000000.0,MSSQL
1940,17,2000000.0,MSSQL
1941,17,2000000.0,MSSQL
1942,17,2000000.0,MSSQL
1943,17,2000000.0,MSSQL
1944,17,2000000.0,MSSQL
1945,17,2000000.0,MSSQL
1946,17,2000000.0,MSSQL
1947,17,2000000.0,MSSQL
1948,17,2000000.0,MSSQL
1949,17,2000000.0,MSSQL
1950,17,2000000.0,MSSQL
1951,17,42553.191489361714,MSSQL
1952,17,2000000.0,MSSQL
1953,17,2000000.0,MSSQL
1954,17,2000000.0,MSSQL
1955,17,2000000.0,MSSQL
1956,17,40000.0,MSSQL
1957,17,2000000.0,MSSQL
1958,17,2000000.0,MSSQL
1959,17,2000000.0,MSSQL
1960,17,2000000.0,MSSQL
1961,17,2000000.0,MSSQL
1962,17,2000000.0,MSSQL
1963,17,2000000.0,MSSQL
1964,17,2000000.0,MSSQL
1965,17,2000000.0,MSSQL
1966,17,2000000.0,MSSQL
1967,17,2000000.0,MSSQL
1968,17,2000000.0,MSSQL
1969,17,2000000.0,MSSQL
1970,17,2000000.0,MSSQL
1971,17,2000000.0,MSSQL
1972,17,2000000.0,MSSQL
1973,17,42553.191489361714,MSSQL
1974,17,2000000.0,MSSQL
1975,17,2000000.0,MSSQL
1976,17,2000000.0,MSSQL
1977,17,2000000.0,MSSQL
1978,17,2000000.0,MSSQL
1979,17,44444.444444444445,MSSQL
1980,17,0.0,MSSQL
1981,17,2000000.0,MSSQL
1982,17,2000000.0,MSSQL
1983,17,40816.32653061225,MSSQL
1984,17,2000000.0,MSSQL
1985,17,1000000.0,MSSQL
1986,17,41666.66666666666,MSSQL
1987,17,2000000.0,MSSQL
1988,17,2000000.0,MSSQL
1989,17,2000000.0,MSSQL
1990,17,2000000.0,MSSQL
1991,17,2000000.0,MSSQL
1992,17,0.0,MSSQL
1993,17,44444.444444444445,MSSQL
1994,17,0.0,MSSQL
1995,17,2000000.0,MSSQL
1996,17,2000000.0,MSSQL
1997,17,0.0,MSSQL
1998,17,1000000.0,MSSQL
1999,17,1000000.0,MSSQL
2000,17,2000000.0,MSSQL
2001,17,2000000.0,MSSQL
2002,17,2000000.0,MSSQL
2003,17,2000000.0,MSSQL
2004,17,0.0,MSSQL
2005,17,2000000.0,MSSQL
2006,17,2000000.0,MSSQL
2007,17,2000000.0,MSSQL
2008,17,41666.66666666666,MSSQL
2009,17,2000000.0,MSSQL
2010,17,2000000.0,MSSQL
2011,17,2000000.0,MSSQL
2012,17,2000000.0,MSSQL
2013,17,2000000.0,MSSQL
2014,17,26845.637583892618,MSSQL
2015,17,2000000.0,MSSQL
2016,17,41666.66666666666,MSSQL
2017,17,40000.0,MSSQL
2018,17,2000000.0,MSSQL
2019,17,2000000.0,MSSQL
2020,17,2000000.0,MSSQL
2021,17,2000000.0,MSSQL
2022,17,2000000.0,MSSQL
2023,17,40816.32653061225,MSSQL
2024,17,2000000.0,MSSQL
2025,17,2000000.0,MSSQL
2026,17,40816.32653061225,MSSQL
2027,17,2000000.0,MSSQL
2028,17,2000000.0,MSSQL
2029,17,2000000.0,MSSQL
2030,17,2000000.0,MSSQL
2031,17,40816.32653061225,MSSQL
2032,17,0.0,MSSQL
2033,17,1000000.0,MSSQL
2034,17,2000000.0,MSSQL
2035,17,42553.191489361714,MSSQL
2036,17,2000000.0,MSSQL
2037,17,2000000.0,MSSQL
2038,17,1333333.333333333,MSSQL
2039,17,2000000.0,MSSQL
2040,17,2000000.0,MSSQL
2041,17,40000.0,MSSQL
2042,17,2000000.0,MSSQL
2043,17,2000000.0,MSSQL
2044,17,2000000.0,MSSQL
2045,17,2000000.0,MSSQL
2046,17,42553.191489361714,MSSQL
2047,17,2000000.0,MSSQL
2048,17,2000000.0,MSSQL
2049,17,41666.66666666666,MSSQL
2050,17,2000000.0,MSSQL
2051,17,2000000.0,MSSQL
2052,17,2000000.0,MSSQL
2053,17,2000000.0,MSSQL
2054,17,2000000.0,MSSQL
2055,17,2000000.0,MSSQL
2056,17,43478.260869565216,MSSQL
2057,17,2000000.0,MSSQL
2058,17,2000000.0,MSSQL
2059,17,2000000.0,MSSQL
2060,17,41666.66666666666,MSSQL
2061,17,41666.66666666666,MSSQL
2062,17,2000000.0,MSSQL
2063,17,2000000.0,MSSQL
2064,17,2000000.0,MSSQL
2065,17,41666.66666666666,MSSQL
2066,17,2000000.0,MSSQL
2067,17,2000000.0,MSSQL
2068,17,2000000.0,MSSQL
2069,17,2000000.0,MSSQL
2070,17,2000000.0,MSSQL
2071,17,2000000.0,MSSQL
2072,17,2000000.0,MSSQL
2073,17,2000000.0,MSSQL
2074,17,2000000.0,MSSQL
2075,17,2000000.0,MSSQL
2076,17,40816.32653061225,MSSQL
2077,17,34188.03418803419,MSSQL
2078,17,2000000.0,MSSQL
2079,17,1000000.0,MSSQL
2080,17,2000000.0,MSSQL
2081,17,68965.51724137929,MSSQL
2082,17,2000000.0,MSSQL
2083,17,1000000.0,MSSQL
2084,17,2000000.0,MSSQL
2085,17,2000000.0,MSSQL
2086,17,2000000.0,MSSQL
2087,17,2000000.0,MSSQL
2088,17,2000000.0,MSSQL
2089,17,1000000.0,MSSQL
2090,17,2000000.0,MSSQL
2091,17,2000000.0,MSSQL
2092,17,2000000.0,MSSQL
2093,17,2000000.0,MSSQL
2094,17,2000000.0,MSSQL
2095,17,2000000.0,MSSQL
2096,17,2000000.0,MSSQL
2097,17,2000000.0,MSSQL
2098,17,2000000.0,MSSQL
2099,17,2000000.0,MSSQL
2100,17,2000000.0,MSSQL
2101,17,2000000.0,MSSQL
2102,17,2000000.0,MSSQL
2103,17,2000000.0,MSSQL
2104,17,41666.66666666666,MSSQL
2105,17,2000000.0,MSSQL
2106,17,2000000.0,MSSQL
2107,17,41666.66666666666,MSSQL
2108,17,40816.32653061225,MSSQL
2109,17,2000000.0,MSSQL
2110,17,2000000.0,MSSQL
2111,17,2000000.0,MSSQL
2112,17,2000000.0,MSSQL
2113,17,2000000.0,MSSQL
2114,17,2000000.0,MSSQL
2115,17,2000000.0,MSSQL
2116,17,42553.191489361714,MSSQL
2117,17,2000000.0,MSSQL
2118,17,2000000.0,MSSQL
2119,17,2000000.0,MSSQL
2120,17,2000000.0,MSSQL
2121,17,2000000.0,MSSQL
2122,17,39215.68627450981,MSSQL
2123,17,2000000.0,MSSQL
2124,17,41666.66666666666,MSSQL
2125,17,2000000.0,MSSQL
2126,17,2000000.0,MSSQL
2127,17,2000000.0,MSSQL
2128,17,2000000.0,MSSQL
2129,17,2000000.0,MSSQL
2130,17,2000000.0,MSSQL
2131,17,2000000.0,MSSQL
2132,17,2000000.0,MSSQL
2133,17,2000000.0,MSSQL
2134,17,2000000.0,MSSQL
2135,17,2000000.0,MSSQL
2136,17,0.0,MSSQL
2137,17,2000000.0,MSSQL
2138,17,2000000.0,MSSQL
2139,17,2000000.0,MSSQL
2140,17,2000000.0,MSSQL
2141,17,2000000.0,MSSQL
2142,17,2000000.0,MSSQL
2143,17,2000000.0,MSSQL
2144,17,2000000.0,MSSQL
2145,17,23391.812865497075,MSSQL
2146,17,2000000.0,MSSQL
2147,17,2000000.0,MSSQL
2148,17,2000000.0,MSSQL
2149,17,43478.260869565216,MSSQL
2150,17,4232.804232804233,MSSQL
2151,17,1000000.0,MSSQL
2152,17,2000000.0,MSSQL
2153,17,41666.66666666666,MSSQL
2154,17,2000000.0,MSSQL
2155,17,2000000.0,MSSQL
2156,17,2000000.0,MSSQL
2157,17,0.0,MSSQL
2158,17,44444.444444444445,MSSQL
2159,17,2000000.0,MSSQL
2160,17,2000000.0,MSSQL
2161,17,2000000.0,MSSQL
2162,17,41666.66666666666,MSSQL
2163,17,38461.53846153846,MSSQL
2164,17,2000000.0,MSSQL
2165,17,1000000.0,MSSQL
2166,17,1000000.0,MSSQL
2167,17,2000000.0,MSSQL
2168,17,2000000.0,MSSQL
2169,17,2000000.0,MSSQL
2170,17,2000000.0,MSSQL
2171,17,2000000.0,MSSQL
2172,17,2000000.0,MSSQL
2173,17,2000000.0,MSSQL
2174,17,2000000.0,MSSQL
2175,17,2000000.0,MSSQL
2176,17,2000000.0,MSSQL
2177,17,2000000.0,MSSQL
2178,17,2000000.0,MSSQL
2179,17,0.0,MSSQL
2180,17,2000000.0,MSSQL
2181,17,0.0,MSSQL
2182,17,2000000.0,MSSQL
2183,17,2000000.0,MSSQL
2184,17,2000000.0,MSSQL
2185,17,2000000.0,MSSQL
2186,17,44444.444444444445,MSSQL
2187,17,2000000.0,MSSQL
2188,17,2000000.0,MSSQL
2189,17,2000000.0,MSSQL
2190,17,2000000.0,MSSQL
2191,17,40816.32653061225,MSSQL
2192,17,2000000.0,MSSQL
2193,17,2000000.0,MSSQL
2194,17,41666.66666666666,MSSQL
2195,17,2000000.0,MSSQL
2196,17,2000000.0,MSSQL
2197,17,2000000.0,MSSQL
2198,17,41666.66666666666,MSSQL
2199,17,2000000.0,MSSQL
2200,17,2000000.0,MSSQL
2201,17,2000000.0,MSSQL
2202,17,2000000.0,MSSQL
2203,17,2000000.0,MSSQL
2204,17,2000000.0,MSSQL
2205,17,40816.32653061225,MSSQL
2206,17,1000000.0,MSSQL
2207,17,2000000.0,MSSQL
2208,17,40816.32653061225,MSSQL
2209,17,2000000.0,MSSQL
2210,17,2000000.0,MSSQL
2211,17,2000000.0,MSSQL
2212,17,2000000.0,MSSQL
2213,17,2000000.0,MSSQL
2214,17,0.0,MSSQL
2215,17,2000000.0,MSSQL
2216,17,2000000.0,MSSQL
2217,17,2000000.0,MSSQL
2218,17,2000000.0,MSSQL
2219,17,2000000.0,MSSQL
2220,17,2000000.0,MSSQL
2221,17,2000000.0,MSSQL
2222,17,2000000.0,MSSQL
2223,17,2000000.0,MSSQL
2224,17,41666.66666666666,MSSQL
2225,17,2000000.0,MSSQL
2226,17,2000000.0,MSSQL
2227,17,2000000.0,MSSQL
2228,17,2000000.0,MSSQL
2229,17,2000000.0,MSSQL
2230,17,2000000.0,MSSQL
2231,17,2000000.0,MSSQL
2232,17,2000000.0,MSSQL
2233,17,2000000.0,MSSQL
2234,17,2000000.0,MSSQL
2235,17,2000000.0,MSSQL
2236,17,2000000.0,MSSQL
2237,17,2000000.0,MSSQL
2238,17,2000000.0,MSSQL
2239,17,2000000.0,MSSQL
2240,17,43478.260869565216,MSSQL
2241,17,2000000.0,MSSQL
2242,17,2000000.0,MSSQL
2243,17,2000000.0,MSSQL
2244,17,2000000.0,MSSQL
2245,17,41666.66666666666,MSSQL
2246,17,2000000.0,MSSQL
2247,17,2000000.0,MSSQL
2248,17,40816.32653061225,MSSQL
2249,17,2000000.0,MSSQL
2250,17,2000000.0,MSSQL
2251,17,2000000.0,MSSQL
2252,17,2000000.0,MSSQL
2253,17,41666.66666666666,MSSQL
2254,17,400000.0,MSSQL
2255,17,2000000.0,MSSQL
2256,17,2000000.0,MSSQL
2257,17,2000000.0,MSSQL
2258,17,2000000.0,MSSQL
2259,17,1000000.0,MSSQL
2260,17,42553.191489361714,MSSQL
2261,17,2000000.0,MSSQL
2262,17,2000000.0,MSSQL
2263,17,41666.66666666666,MSSQL
2264,17,2000000.0,MSSQL
2265,17,2000000.0,MSSQL
2266,17,2000000.0,MSSQL
2267,17,2000000.0,MSSQL
2268,17,42553.191489361714,MSSQL
2269,17,2000000.0,MSSQL
2270,17,2000000.0,MSSQL
2271,17,2000000.0,MSSQL
2272,17,2000000.0,MSSQL
2273,17,42553.191489361714,MSSQL
2274,17,2000000.0,MSSQL
2275,17,2000000.0,MSSQL
2276,17,2000000.0,MSSQL
2277,17,42553.191489361714,MSSQL
2278,17,2000000.0,MSSQL
2279,17,2000000.0,MSSQL
2280,17,2000000.0,MSSQL
2281,17,2000000.0,MSSQL
2282,17,2000000.0,MSSQL
2283,17,40816.32653061225,MSSQL
2284,17,2000000.0,MSSQL
2285,17,2000000.0,MSSQL
2286,17,2000000.0,MSSQL
2287,17,2000000.0,MSSQL
2288,17,2000000.0,MSSQL
2289,17,2000000.0,MSSQL
2290,17,41666.66666666666,MSSQL
2291,17,2000000.0,MSSQL
2292,17,42553.191489361714,MSSQL
2293,17,2000000.0,MSSQL
2294,17,2000000.0,MSSQL
2295,17,2000000.0,MSSQL
2296,17,2000000.0,MSSQL
2297,17,2000000.0,MSSQL
2298,17,2000000.0,MSSQL
2299,17,2000000.0,MSSQL
2300,17,2000000.0,MSSQL
2301,17,2000000.0,MSSQL
2302,17,41666.66666666666,MSSQL
2303,17,2000000.0,MSSQL
2304,17,2000000.0,MSSQL
2305,17,2000000.0,MSSQL
2306,17,43478.260869565216,MSSQL
2307,17,2000000.0,MSSQL
2308,17,2000000.0,MSSQL
2309,17,1000000.0,MSSQL
2310,17,2000000.0,MSSQL
2311,17,2000000.0,MSSQL
2312,17,2000000.0,MSSQL
2313,17,2000000.0,MSSQL
2314,17,2000000.0,MSSQL
2315,17,2000000.0,MSSQL
2316,17,2000000.0,MSSQL
2317,17,2000000.0,MSSQL
2318,17,2000000.0,MSSQL
2319,17,2000000.0,MSSQL
2320,17,1000000.0,MSSQL
2321,17,2000000.0,MSSQL
2322,17,1000000.0,MSSQL
2323,17,0.0,MSSQL
2324,17,2000000.0,MSSQL
2325,17,2000000.0,MSSQL
2326,17,2000000.0,MSSQL
2327,17,2000000.0,MSSQL
2328,17,1000000.0,MSSQL
2329,17,2000000.0,MSSQL
2330,17,2000000.0,MSSQL
2331,17,2000000.0,MSSQL
2332,17,2000000.0,MSSQL
2333,17,2000000.0,MSSQL
2334,17,2000000.0,MSSQL
2335,17,2000000.0,MSSQL
2336,17,2000000.0,MSSQL
2337,17,40816.32653061225,MSSQL
2338,17,2000000.0,MSSQL
2339,17,2000000.0,MSSQL
2340,17,41666.66666666666,MSSQL
2341,17,2000000.0,MSSQL
2342,17,2000000.0,MSSQL
2343,17,2000000.0,MSSQL
2344,17,2000000.0,MSSQL
2345,17,2000000.0,MSSQL
2346,17,2000000.0,MSSQL
2347,17,2000000.0,MSSQL
2348,17,43478.260869565216,MSSQL
2349,17,2000000.0,MSSQL
2350,17,2000000.0,MSSQL
2351,17,2000000.0,MSSQL
2352,17,2000000.0,MSSQL
2353,17,2000000.0,MSSQL
2354,17,2000000.0,MSSQL
2355,17,2000000.0,MSSQL
2356,17,2000000.0,MSSQL
2357,17,2000000.0,MSSQL
2358,17,2000000.0,MSSQL
2359,17,2000000.0,MSSQL
2360,17,2000000.0,MSSQL
2361,17,1000000.0,MSSQL
2362,17,41666.66666666666,MSSQL
2363,17,2000000.0,MSSQL
2364,17,2000000.0,MSSQL
2365,17,2000000.0,MSSQL
2366,17,2000000.0,MSSQL
2367,17,2000000.0,MSSQL
2368,17,2000000.0,MSSQL
2369,17,0.0,MSSQL
2370,17,2000000.0,MSSQL
2371,17,2000000.0,MSSQL
2372,17,2000000.0,MSSQL
2373,17,2000000.0,MSSQL
2374,17,2000000.0,MSSQL
2375,17,2000000.0,MSSQL
2376,17,2000000.0,MSSQL
2377,17,2000000.0,MSSQL
2378,17,40816.32653061225,MSSQL
2379,17,2000000.0,MSSQL
2380,17,43478.260869565216,MSSQL
2381,17,2000000.0,MSSQL
2382,17,2000000.0,MSSQL
2383,17,2000000.0,MSSQL
2384,17,41666.66666666666,MSSQL
2385,17,41666.66666666666,MSSQL
2386,17,2000000.0,MSSQL
2387,17,2000000.0,MSSQL
2388,17,2000000.0,MSSQL
2389,17,2000000.0,MSSQL
2390,17,0.0,MSSQL
2391,17,2000000.0,MSSQL
2392,17,2000000.0,MSSQL
2393,17,2000000.0,MSSQL
2394,17,2000000.0,MSSQL
2395,17,0.0,MSSQL
2396,17,2000000.0,MSSQL
2397,17,2000000.0,MSSQL
2398,17,0.0,MSSQL
2399,17,2000000.0,MSSQL
2400,17,40816.32653061225,MSSQL
2401,17,0.0,MSSQL
2402,17,2000000.0,MSSQL
2403,17,42553.191489361714,MSSQL
2404,17,40816.32653061225,MSSQL
2405,17,2000000.0,MSSQL
2406,17,2000000.0,MSSQL
2407,17,2000000.0,MSSQL
2408,17,2000000.0,MSSQL
2409,17,2000000.0,MSSQL
2410,17,2000000.0,MSSQL
2411,17,2000000.0,MSSQL
2412,17,2000000.0,MSSQL
2413,17,2000000.0,MSSQL
2414,17,2000000.0,MSSQL
2415,17,2000000.0,MSSQL
2416,17,2000000.0,MSSQL
2417,17,2000000.0,MSSQL
2418,17,40816.32653061225,MSSQL
2419,17,2000000.0,MSSQL
2420,17,43478.260869565216,MSSQL
2421,17,2000000.0,MSSQL
2422,17,1000000.0,MSSQL
2423,17,1000000.0,MSSQL
2424,17,2000000.0,MSSQL
2425,17,400000.0,MSSQL
2426,17,2000000.0,MSSQL
2427,17,2000000.0,MSSQL
2428,17,2000000.0,MSSQL
2429,17,2000000.0,MSSQL
2430,17,1000000.0,MSSQL
2431,17,2000000.0,MSSQL
2432,17,1000000.0,MSSQL
2433,17,2000000.0,MSSQL
2434,17,41666.66666666666,MSSQL
2435,17,2000000.0,MSSQL
2436,17,2000000.0,MSSQL
2437,17,2000000.0,MSSQL
2438,17,2000000.0,MSSQL
2439,17,1000000.0,MSSQL
2440,17,0.0,MSSQL
2441,17,1000000.0,MSSQL
2442,17,0.0,MSSQL
2443,17,2000000.0,MSSQL
2444,17,2000000.0,MSSQL
2445,17,42553.191489361714,MSSQL
2446,17,0.0,MSSQL
2447,17,2000000.0,MSSQL
2448,17,2000000.0,MSSQL
2449,17,41666.66666666666,MSSQL
2450,17,2000000.0,MSSQL
2451,17,40816.32653061225,MSSQL
2452,17,2000000.0,MSSQL
2453,17,2000000.0,MSSQL
2454,17,2000000.0,MSSQL
2455,17,2000000.0,MSSQL
2456,17,1000000.0,MSSQL
2457,17,2000000.0,MSSQL
2458,17,2000000.0,MSSQL
2459,17,2000000.0,MSSQL
2460,17,0.0,MSSQL
2461,17,2000000.0,MSSQL
2462,17,16326.530612244898,MSSQL
2463,17,41666.66666666666,MSSQL
2464,17,2000000.0,MSSQL
2465,17,2000000.0,MSSQL
2466,17,43478.260869565216,MSSQL
2467,17,2000000.0,MSSQL
2468,17,2000000.0,MSSQL
2469,17,2000000.0,MSSQL
2470,17,2000000.0,MSSQL
2471,17,40816.32653061225,MSSQL
2472,17,2000000.0,MSSQL
2473,17,39215.68627450981,MSSQL
2474,17,0.0,MSSQL
2475,17,2000000.0,MSSQL
2476,17,2000000.0,MSSQL
2477,17,2000000.0,MSSQL
2478,17,2000000.0,MSSQL
2479,17,2000000.0,MSSQL
2480,17,2000000.0,MSSQL
2481,17,2000000.0,MSSQL
2482,17,2000000.0,MSSQL
2483,17,2000000.0,MSSQL
2484,17,2000000.0,MSSQL
2485,17,2000000.0,MSSQL
2486,17,2000000.0,MSSQL
2487,17,2000000.0,MSSQL
2488,17,2000000.0,MSSQL
2489,17,2000000.0,MSSQL
2490,17,2000000.0,MSSQL
2491,17,2000000.0,MSSQL
2492,17,2000000.0,MSSQL
2493,17,2000000.0,MSSQL
2494,17,2000000.0,MSSQL
2495,17,2000000.0,MSSQL
2496,17,40816.32653061225,MSSQL
2497,17,2000000.0,MSSQL
2498,17,2000000.0,MSSQL
2499,17,2000000.0,MSSQL
2500,17,2000000.0,MSSQL
2501,17,2000000.0,MSSQL
2502,17,2000000.0,MSSQL
2503,17,2000000.0,MSSQL
2504,17,0.0,MSSQL
2505,17,2000000.0,MSSQL
2506,17,2000000.0,MSSQL
2507,17,2000000.0,MSSQL
2508,17,2000000.0,MSSQL
2509,17,40816.32653061225,MSSQL
2510,17,0.0,MSSQL
2511,17,2000000.0,MSSQL
2512,17,41666.66666666666,MSSQL
2513,17,2000000.0,MSSQL
2514,17,2000000.0,MSSQL
2515,17,2000000.0,MSSQL
2516,17,2000000.0,MSSQL
2517,17,2000000.0,MSSQL
2518,17,2000000.0,MSSQL
2519,17,2000000.0,MSSQL
2520,17,40816.32653061225,MSSQL
2521,17,0.0,MSSQL
2522,17,2000000.0,MSSQL
2523,17,2000000.0,MSSQL
2524,17,2000000.0,MSSQL
2525,17,2000000.0,MSSQL
2526,17,2000000.0,MSSQL
2527,17,2000000.0,MSSQL
2528,17,2000000.0,MSSQL
2529,17,40816.32653061225,MSSQL
2530,17,0.0,MSSQL
2531,17,0.0,MSSQL
2532,17,2000000.0,MSSQL
2533,17,0.0,MSSQL
2534,17,2000000.0,MSSQL
2535,17,2000000.0,MSSQL
2536,17,2000000.0,MSSQL
2537,17,2000000.0,MSSQL
2538,17,2000000.0,MSSQL
2539,17,2000000.0,MSSQL
2540,17,2000000.0,MSSQL
2541,17,2000000.0,MSSQL
2542,17,39215.68627450981,MSSQL
2543,17,2000000.0,MSSQL
2544,17,2000000.0,MSSQL
2545,17,2000000.0,MSSQL
2546,17,2000000.0,MSSQL
2547,17,2000000.0,MSSQL
2548,17,41666.66666666666,MSSQL
2549,17,2000000.0,MSSQL
2550,17,2000000.0,MSSQL
2551,17,2000000.0,MSSQL
2552,17,2000000.0,MSSQL
2553,17,2000000.0,MSSQL
2554,17,2000000.0,MSSQL
2555,17,2000000.0,MSSQL
2556,17,0.0,MSSQL
2557,17,2000000.0,MSSQL
2558,17,41666.66666666666,MSSQL
2559,17,2000000.0,MSSQL
2560,17,2000000.0,MSSQL
2561,17,2000000.0,MSSQL
2562,17,2000000.0,MSSQL
2563,17,2000000.0,MSSQL
2564,17,39215.68627450981,MSSQL
2565,17,1000000.0,MSSQL
2566,17,2000000.0,MSSQL
2567,17,0.0,MSSQL
2568,17,2000000.0,MSSQL
2569,17,2000000.0,MSSQL
2570,17,2000000.0,MSSQL
2571,17,2000000.0,MSSQL
2572,17,1000000.0,MSSQL
2573,17,2000000.0,MSSQL
2574,17,2000000.0,MSSQL
2575,17,2000000.0,MSSQL
2576,17,1000000.0,MSSQL
2577,17,0.0,MSSQL
2578,17,2000000.0,MSSQL
2579,17,2000000.0,MSSQL
2580,17,2000000.0,MSSQL
2581,17,2000000.0,MSSQL
2582,17,2000000.0,MSSQL
2583,17,2000000.0,MSSQL
2584,17,2000000.0,MSSQL
2585,17,2000000.0,MSSQL
2586,17,2000000.0,MSSQL
2587,17,2000000.0,MSSQL
2588,17,2000000.0,MSSQL
2589,17,2000000.0,MSSQL
2590,17,2000000.0,MSSQL
2591,17,1000000.0,MSSQL
2592,17,2000000.0,MSSQL
2593,17,2000000.0,MSSQL
2594,17,2000000.0,MSSQL
2595,17,2000000.0,MSSQL
2596,17,2000000.0,MSSQL
2597,17,2000000.0,MSSQL
2598,17,2000000.0,MSSQL
2599,17,2000000.0,MSSQL
2600,17,0.0,MSSQL
2601,17,2000000.0,MSSQL
2602,17,40816.32653061225,MSSQL
2603,17,2000000.0,MSSQL
2604,17,2000000.0,MSSQL
2605,17,2000000.0,MSSQL
2606,17,2000000.0,MSSQL
2607,17,2000000.0,MSSQL
2608,17,2000000.0,MSSQL
2609,17,2000000.0,MSSQL
2610,17,2000000.0,MSSQL
2611,17,2000000.0,MSSQL
2612,17,2000000.0,MSSQL
2613,17,2000000.0,MSSQL
2614,17,1000000.0,MSSQL
2615,17,2000000.0,MSSQL
2616,17,1000000.0,MSSQL
2617,17,2000000.0,MSSQL
2618,17,2000000.0,MSSQL
2619,17,666666.6666666665,MSSQL
2620,17,2000000.0,MSSQL
2621,17,1000000.0,MSSQL
2622,17,2000000.0,MSSQL
2623,17,2000000.0,MSSQL
2624,17,2000000.0,MSSQL
2625,17,2000000.0,MSSQL
2626,17,1000000.0,MSSQL
2627,17,0.0,MSSQL
2628,17,1000000.0,MSSQL
2629,17,1000000.0,MSSQL
2630,17,2000000.0,MSSQL
2631,17,2000000.0,MSSQL
2632,17,2000000.0,MSSQL
2633,17,2000000.0,MSSQL
2634,17,2000000.0,MSSQL
2635,17,2000000.0,MSSQL
2636,17,2000000.0,MSSQL
2637,17,2000000.0,MSSQL
2638,17,2000000.0,MSSQL
2639,17,2000000.0,MSSQL
2640,17,2000000.0,MSSQL
2641,17,2000000.0,MSSQL
2642,17,40000.0,MSSQL
2643,17,2000000.0,MSSQL
2644,17,2000000.0,MSSQL
