, Protocol, Fwd Header Length,Fwd Packets/s, Fwd Header Length.1, min_seg_size_forward, Label
2619,17,16,2000000.0,16,8,NetBIOS
2620,17,16,2000000.0,16,8,NetBIOS
2621,17,16,2000000.0,16,8,NetBIOS
2622,17,16,2000000.0,16,8,NetBIOS
2623,17,16,43478.260869565216,16,8,NetBIOS
2624,17,16,2000000.0,16,8,NetBIOS
2625,17,16,2000000.0,16,8,NetBIOS
2626,17,16,2000000.0,16,8,NetBIOS
2627,17,16,2000000.0,16,8,NetBIOS
2628,17,16,2000000.0,16,8,NetBIOS
2629,17,16,2000000.0,16,8,NetBIOS
2630,17,16,2000000.0,16,8,NetBIOS
2631,17,16,2000000.0,16,8,NetBIOS
2632,17,16,2000000.0,16,8,NetBIOS
2633,17,16,2000000.0,16,8,NetBIOS
2634,17,16,2000000.0,16,8,NetBIOS
2635,17,16,2000000.0,16,8,NetBIOS
2636,17,16,2000000.0,16,8,NetBIOS
2637,17,16,2000000.0,16,8,NetBIOS
2638,17,16,2000000.0,16,8,NetBIOS
2639,17,16,2000000.0,16,8,NetBIOS
2640,17,16,41666.66666666666,16,8,NetBIOS
2641,17,16,2000000.0,16,8,NetBIOS
2642,17,16,2000000.0,16,8,NetBIOS
2643,17,16,40816.32653061225,16,8,NetBIOS
2644,17,16,2000000.0,16,8,NetBIOS
2645,17,16,2000000.0,16,8,NetBIOS
2646,17,16,0.0,16,8,NetBIOS
2647,17,16,40816.32653061225,16,8,NetBIOS
2648,17,16,2000000.0,16,8,NetBIOS
2649,17,16,40816.32653061225,16,8,NetBIOS
2650,17,16,2000000.0,16,8,NetBIOS
2651,17,16,2000000.0,16,8,NetBIOS
2652,17,16,2000000.0,16,8,NetBIOS
2653,17,16,2000000.0,16,8,NetBIOS
2654,17,16,41666.66666666666,16,8,NetBIOS
2655,17,16,2000000.0,16,8,NetBIOS
2656,17,16,1000000.0,16,8,NetBIOS
2657,17,16,2000000.0,16,8,NetBIOS
2658,17,16,40816.32653061225,16,8,NetBIOS
2659,17,16,2000000.0,16,8,NetBIOS
2660,17,16,2000000.0,16,8,NetBIOS
2661,17,16,2000000.0,16,8,NetBIOS
2662,17,16,2000000.0,16,8,NetBIOS
2663,17,16,2000000.0,16,8,NetBIOS
2664,17,16,40000.0,16,8,NetBIOS
2665,17,16,2000000.0,16,8,NetBIOS
2666,17,16,2000000.0,16,8,NetBIOS
2667,17,16,2000000.0,16,8,NetBIOS
2668,17,16,2000000.0,16,8,NetBIOS
2669,17,16,2000000.0,16,8,NetBIOS
2670,17,16,2000000.0,16,8,NetBIOS
2671,17,16,40816.32653061225,16,8,NetBIOS
2672,17,16,41666.66666666666,16,8,NetBIOS
2673,17,16,2000000.0,16,8,NetBIOS
2674,17,16,2000000.0,16,8,NetBIOS
2675,17,16,41666.66666666666,16,8,NetBIOS
2676,17,16,2000000.0,16,8,NetBIOS
2677,17,16,2000000.0,16,8,NetBIOS
2678,17,16,2000000.0,16,8,NetBIOS
2679,17,16,40816.32653061225,16,8,NetBIOS
2680,17,16,2000000.0,16,8,NetBIOS
2681,17,16,2000000.0,16,8,NetBIOS
2682,17,16,2000000.0,16,8,NetBIOS
2683,17,16,2000000.0,16,8,NetBIOS
2684,17,16,2000000.0,16,8,NetBIOS
2685,17,16,2000000.0,16,8,NetBIOS
2686,17,16,42553.191489361714,16,8,NetBIOS
2687,17,16,2000000.0,16,8,NetBIOS
2688,17,16,2000000.0,16,8,NetBIOS
2689,17,16,2000000.0,16,8,NetBIOS
2690,17,16,2000000.0,16,8,NetBIOS
2691,17,16,40816.32653061225,16,8,NetBIOS
2692,17,16,2000000.0,16,8,NetBIOS
2693,17,16,2000000.0,16,8,NetBIOS
2694,17,16,41666.66666666666,16,8,NetBIOS
2695,17,16,1000000.0,16,8,NetBIOS
2696,17,16,2000000.0,16,8,NetBIOS
2697,17,16,40816.32653061225,16,8,NetBIOS
2698,17,16,2000000.0,16,8,NetBIOS
2699,17,16,2000000.0,16,8,NetBIOS
2700,17,16,2000000.0,16,8,NetBIOS
2701,17,16,41666.66666666666,16,8,NetBIOS
2702,17,16,2000000.0,16,8,NetBIOS
2703,17,16,2000000.0,16,8,NetBIOS
2704,17,16,2000000.0,16,8,NetBIOS
2705,17,16,2000000.0,16,8,NetBIOS
2706,17,16,40816.32653061225,16,8,NetBIOS
2707,17,16,2000000.0,16,8,NetBIOS
2708,17,16,2000000.0,16,8,NetBIOS
2709,17,16,2000000.0,16,8,NetBIOS
2710,17,16,2000000.0,16,8,NetBIOS
2711,17,16,42553.191489361714,16,8,NetBIOS
2712,17,16,2000000.0,16,8,NetBIOS
2713,17,16,41666.66666666666,16,8,NetBIOS
2714,17,16,2000000.0,16,8,NetBIOS
2715,17,16,2000000.0,16,8,NetBIOS
2716,17,16,41666.66666666666,16,8,NetBIOS
2717,17,16,2000000.0,16,8,NetBIOS
2718,17,16,2000000.0,16,8,NetBIOS
2719,17,16,43478.260869565216,16,8,NetBIOS
2720,17,16,1000000.0,16,8,NetBIOS
2721,17,16,2000000.0,16,8,NetBIOS
2722,17,16,2000000.0,16,8,NetBIOS
2723,17,16,2000000.0,16,8,NetBIOS
2724,17,16,2000000.0,16,8,NetBIOS
2725,17,16,40816.32653061225,16,8,NetBIOS
2726,17,16,0.0,16,8,NetBIOS
2727,17,16,2000000.0,16,8,NetBIOS
2728,17,16,2000000.0,16,8,NetBIOS
2729,17,16,41666.66666666666,16,8,NetBIOS
2730,17,16,0.0,16,8,NetBIOS
2731,17,16,2000000.0,16,8,NetBIOS
2732,17,16,41666.66666666666,16,8,NetBIOS
2733,17,16,2000000.0,16,8,NetBIOS
2734,17,16,2000000.0,16,8,NetBIOS
2735,17,16,41666.66666666666,16,8,NetBIOS
2736,17,16,2000000.0,16,8,NetBIOS
2737,17,16,2000000.0,16,8,NetBIOS
2738,17,16,0.0,16,8,NetBIOS
2739,17,16,2000000.0,16,8,NetBIOS
2740,17,16,2000000.0,16,8,NetBIOS
2741,17,16,41666.66666666666,16,8,NetBIOS
2742,17,16,2000000.0,16,8,NetBIOS
2743,17,16,2000000.0,16,8,NetBIOS
2744,17,16,2000000.0,16,8,NetBIOS
2745,17,16,2000000.0,16,8,NetBIOS
2746,17,16,2000000.0,16,8,NetBIOS
2747,17,16,2000000.0,16,8,NetBIOS
2748,17,16,2000000.0,16,8,NetBIOS
2749,17,16,41666.66666666666,16,8,NetBIOS
2750,17,16,2000000.0,16,8,NetBIOS
2751,17,16,2000000.0,16,8,NetBIOS
2752,17,16,41666.66666666666,16,8,NetBIOS
2753,17,16,2000000.0,16,8,NetBIOS
2754,17,16,0.0,16,8,NetBIOS
2755,17,16,2000000.0,16,8,NetBIOS
2756,17,16,40816.32653061225,16,8,NetBIOS
2757,17,16,2000000.0,16,8,NetBIOS
2758,17,16,2000000.0,16,8,NetBIOS
2759,17,16,40816.32653061225,16,8,NetBIOS
2760,17,16,2000000.0,16,8,NetBIOS
2761,17,16,2000000.0,16,8,NetBIOS
2762,17,16,41666.66666666666,16,8,NetBIOS
2763,17,16,2000000.0,16,8,NetBIOS
2764,17,16,2000000.0,16,8,NetBIOS
2765,17,16,2000000.0,16,8,NetBIOS
2766,17,16,2000000.0,16,8,NetBIOS
2767,17,16,2000000.0,16,8,NetBIOS
2768,17,16,2000000.0,16,8,NetBIOS
2769,17,16,2000000.0,16,8,NetBIOS
2770,17,16,2000000.0,16,8,NetBIOS
2771,17,16,40816.32653061225,16,8,NetBIOS
2772,17,16,2000000.0,16,8,NetBIOS
2773,17,16,2000000.0,16,8,NetBIOS
2774,17,16,44444.444444444445,16,8,NetBIOS
2775,17,16,2000000.0,16,8,NetBIOS
2776,17,16,2000000.0,16,8,NetBIOS
2777,17,16,43478.260869565216,16,8,NetBIOS
2778,17,16,2000000.0,16,8,NetBIOS
2779,17,16,2000000.0,16,8,NetBIOS
2780,17,16,41666.66666666666,16,8,NetBIOS
2781,17,16,2000000.0,16,8,NetBIOS
2782,17,16,41666.66666666666,16,8,NetBIOS
2783,17,16,2000000.0,16,8,NetBIOS
2784,17,16,2000000.0,16,8,NetBIOS
2785,17,16,41666.66666666666,16,8,NetBIOS
2786,17,16,2000000.0,16,8,NetBIOS
2787,17,16,2000000.0,16,8,NetBIOS
2788,17,16,2000000.0,16,8,NetBIOS
2789,17,16,2000000.0,16,8,NetBIOS
2790,17,16,2000000.0,16,8,NetBIOS
2791,17,16,0.0,16,8,NetBIOS
2792,17,16,2000000.0,16,8,NetBIOS
2793,17,16,41666.66666666666,16,8,NetBIOS
2794,17,16,40816.32653061225,16,8,NetBIOS
2795,17,16,2000000.0,16,8,NetBIOS
2796,17,16,2000000.0,16,8,NetBIOS
2797,17,16,2000000.0,16,8,NetBIOS
2798,17,16,2000000.0,16,8,NetBIOS
2799,17,16,43478.260869565216,16,8,NetBIOS
2800,17,16,2000000.0,16,8,NetBIOS
2801,17,16,41666.66666666666,16,8,NetBIOS
2802,17,16,2000000.0,16,8,NetBIOS
2803,17,16,2000000.0,16,8,NetBIOS
2804,17,16,42553.191489361714,16,8,NetBIOS
2805,17,16,2000000.0,16,8,NetBIOS
2806,17,16,2000000.0,16,8,NetBIOS
2807,17,16,2000000.0,16,8,NetBIOS
2808,17,16,2000000.0,16,8,NetBIOS
2809,17,16,1000000.0,16,8,NetBIOS
2810,17,16,2000000.0,16,8,NetBIOS
2811,17,16,41666.66666666666,16,8,NetBIOS
2812,17,16,2000000.0,16,8,NetBIOS
2813,17,16,2000000.0,16,8,NetBIOS
2814,17,16,40816.32653061225,16,8,NetBIOS
2815,17,16,0.0,16,8,NetBIOS
2816,17,16,2000000.0,16,8,NetBIOS
2817,17,16,2000000.0,16,8,NetBIOS
2818,17,16,2000000.0,16,8,NetBIOS
2819,17,16,41666.66666666666,16,8,NetBIOS
2820,17,16,2000000.0,16,8,NetBIOS
2821,17,16,2000000.0,16,8,NetBIOS
2822,17,16,41666.66666666666,16,8,NetBIOS
2823,17,16,2000000.0,16,8,NetBIOS
2824,17,16,2000000.0,16,8,NetBIOS
2825,17,16,2000000.0,16,8,NetBIOS
2826,17,16,0.0,16,8,NetBIOS
2827,17,16,2000000.0,16,8,NetBIOS
2828,17,16,2000000.0,16,8,NetBIOS
2829,17,16,41666.66666666666,16,8,NetBIOS
2830,17,16,2000000.0,16,8,NetBIOS
2831,17,16,41666.66666666666,16,8,NetBIOS
2832,17,16,2000000.0,16,8,NetBIOS
2833,17,16,2000000.0,16,8,NetBIOS
2834,17,16,2000000.0,16,8,NetBIOS
2835,17,16,2000000.0,16,8,NetBIOS
2836,17,16,2000000.0,16,8,NetBIOS
2837,17,16,44444.444444444445,16,8,NetBIOS
2838,17,16,2000000.0,16,8,NetBIOS
2839,17,16,2000000.0,16,8,NetBIOS
2840,17,16,2000000.0,16,8,NetBIOS
2841,17,16,2000000.0,16,8,NetBIOS
2842,17,16,2000000.0,16,8,NetBIOS
2843,17,16,2000000.0,16,8,NetBIOS
2844,17,16,41666.66666666666,16,8,NetBIOS
2845,17,16,2000000.0,16,8,NetBIOS
2846,17,16,38461.53846153846,16,8,NetBIOS
2847,17,16,2000000.0,16,8,NetBIOS
2848,17,16,2000000.0,16,8,NetBIOS
2849,17,16,2000000.0,16,8,NetBIOS
2850,17,16,2000000.0,16,8,NetBIOS
2851,17,16,2000000.0,16,8,NetBIOS
2852,17,16,2000000.0,16,8,NetBIOS
2853,17,16,2000000.0,16,8,NetBIOS
2854,17,16,2000000.0,16,8,NetBIOS
2855,17,16,42553.191489361714,16,8,NetBIOS
2856,17,16,2000000.0,16,8,NetBIOS
2857,17,16,2000000.0,16,8,NetBIOS
2858,17,16,2000000.0,16,8,NetBIOS
2859,17,16,2000000.0,16,8,NetBIOS
2860,17,16,2000000.0,16,8,NetBIOS
2861,17,16,2000000.0,16,8,NetBIOS
2862,17,16,39215.68627450981,16,8,NetBIOS
2863,17,16,2000000.0,16,8,NetBIOS
2864,17,16,2000000.0,16,8,NetBIOS
2865,17,16,2000000.0,16,8,NetBIOS
2866,17,16,2000000.0,16,8,NetBIOS
2867,17,16,2000000.0,16,8,NetBIOS
2868,17,16,2000000.0,16,8,NetBIOS
2869,17,16,2000000.0,16,8,NetBIOS
2870,17,16,2000000.0,16,8,NetBIOS
2871,17,16,0.0,16,8,NetBIOS
2872,17,16,2000000.0,16,8,NetBIOS
2873,17,16,2000000.0,16,8,NetBIOS
2874,17,16,2000000.0,16,8,NetBIOS
2875,17,16,2000000.0,16,8,NetBIOS
2876,17,16,2000000.0,16,8,NetBIOS
2877,17,16,2000000.0,16,8,NetBIOS
2878,17,16,2000000.0,16,8,NetBIOS
2879,17,16,2000000.0,16,8,NetBIOS
2880,17,16,2000000.0,16,8,NetBIOS
2881,17,16,2000000.0,16,8,NetBIOS
2882,17,16,43478.260869565216,16,8,NetBIOS
2883,17,16,2000000.0,16,8,NetBIOS
2884,17,16,2000000.0,16,8,NetBIOS
2885,17,16,2000000.0,16,8,NetBIOS
2886,17,16,2000000.0,16,8,NetBIOS
2887,17,16,2000000.0,16,8,NetBIOS
2888,17,16,2000000.0,16,8,NetBIOS
2889,17,16,42553.191489361714,16,8,NetBIOS
2890,17,16,2000000.0,16,8,NetBIOS
2891,17,16,0.0,16,8,NetBIOS
2892,17,16,2000000.0,16,8,NetBIOS
2893,17,16,2000000.0,16,8,NetBIOS
2894,17,16,41666.66666666666,16,8,NetBIOS
2895,17,16,0.0,16,8,NetBIOS
2896,17,16,2000000.0,16,8,NetBIOS
2897,17,16,2000000.0,16,8,NetBIOS
2898,17,16,2000000.0,16,8,NetBIOS
2899,17,16,2000000.0,16,8,NetBIOS
2900,17,16,2000000.0,16,8,NetBIOS
2901,17,16,2000000.0,16,8,NetBIOS
2902,17,16,41666.66666666666,16,8,NetBIOS
2903,17,16,2000000.0,16,8,NetBIOS
2904,17,16,2000000.0,16,8,NetBIOS
2905,17,16,41666.66666666666,16,8,NetBIOS
2906,17,16,2000000.0,16,8,NetBIOS
2907,17,16,42553.191489361714,16,8,NetBIOS
2908,17,16,2000000.0,16,8,NetBIOS
2909,17,16,2000000.0,16,8,NetBIOS
2910,17,16,40816.32653061225,16,8,NetBIOS
2911,17,16,2000000.0,16,8,NetBIOS
2912,17,16,2000000.0,16,8,NetBIOS
2913,17,16,2000000.0,16,8,NetBIOS
2914,17,16,2000000.0,16,8,NetBIOS
2915,17,16,2000000.0,16,8,NetBIOS
2916,17,16,2000000.0,16,8,NetBIOS
2917,17,16,2000000.0,16,8,NetBIOS
2918,17,16,2000000.0,16,8,NetBIOS
2919,17,16,2000000.0,16,8,NetBIOS
2920,17,16,42553.191489361714,16,8,NetBIOS
2921,17,16,2000000.0,16,8,NetBIOS
2922,17,16,2000000.0,16,8,NetBIOS
2923,17,16,2000000.0,16,8,NetBIOS
2924,17,16,2000000.0,16,8,NetBIOS
2925,17,16,43478.260869565216,16,8,NetBIOS
2926,17,16,2000000.0,16,8,NetBIOS
2927,17,16,42553.191489361714,16,8,NetBIOS
2928,17,16,2000000.0,16,8,NetBIOS
2929,17,16,2000000.0,16,8,NetBIOS
2930,17,16,41666.66666666666,16,8,NetBIOS
2931,17,16,2000000.0,16,8,NetBIOS
2932,17,16,2000000.0,16,8,NetBIOS
2933,17,16,2000000.0,16,8,NetBIOS
2934,17,16,2000000.0,16,8,NetBIOS
2935,17,16,2000000.0,16,8,NetBIOS
2936,17,16,41666.66666666666,16,8,NetBIOS
2937,17,16,2000000.0,16,8,NetBIOS
2938,17,16,2000000.0,16,8,NetBIOS
2939,17,16,2000000.0,16,8,NetBIOS
2940,17,16,2000000.0,16,8,NetBIOS
2941,17,16,1000000.0,16,8,NetBIOS
2942,17,16,41666.66666666666,16,8,NetBIOS
2944,17,64,2000000.0,64,32,NetBIOS
2945,17,64,2000000.0,64,32,NetBIOS
2946,17,64,2000000.0,64,32,NetBIOS
2947,17,64,41666.66666666666,64,32,NetBIOS
2948,17,64,2000000.0,64,32,NetBIOS
2949,17,64,2000000.0,64,32,NetBIOS
2950,17,64,2000000.0,64,32,NetBIOS
2951,17,64,2000000.0,64,32,NetBIOS
2952,17,64,2000000.0,64,32,NetBIOS
2953,17,64,40816.32653061225,64,32,NetBIOS
2954,17,64,40816.32653061225,64,32,NetBIOS
2955,17,64,2000000.0,64,32,NetBIOS
2956,17,64,2000000.0,64,32,NetBIOS
2957,17,64,2000000.0,64,32,NetBIOS
2958,17,64,2000000.0,64,32,NetBIOS
2959,17,64,2000000.0,64,32,NetBIOS
2960,17,64,2000000.0,64,32,NetBIOS
2961,17,64,42553.191489361714,64,32,NetBIOS
2962,17,64,2000000.0,64,32,NetBIOS
2963,17,64,40816.32653061225,64,32,NetBIOS
2964,17,64,2000000.0,64,32,NetBIOS
2965,17,64,2000000.0,64,32,NetBIOS
2966,17,64,0.0,64,32,NetBIOS
2967,17,64,2000000.0,64,32,NetBIOS
2968,17,64,2000000.0,64,32,NetBIOS
2969,17,64,0.0,64,32,NetBIOS
2970,17,64,2000000.0,64,32,NetBIOS
2971,17,64,2000000.0,64,32,NetBIOS
2972,17,64,2000000.0,64,32,NetBIOS
2973,17,64,2000000.0,64,32,NetBIOS
2974,17,64,2000000.0,64,32,NetBIOS
2975,17,64,2000000.0,64,32,NetBIOS
2976,17,64,2000000.0,64,32,NetBIOS
2977,17,64,1000000.0,64,32,NetBIOS
2978,17,64,1000000.0,64,32,NetBIOS
2979,17,64,0.0,64,32,NetBIOS
2980,17,64,2000000.0,64,32,NetBIOS
2981,17,64,2000000.0,64,32,NetBIOS
2982,17,64,41666.66666666666,64,32,NetBIOS
2983,17,64,1000000.0,64,32,NetBIOS
2984,17,64,42553.191489361714,64,32,NetBIOS
2985,17,64,2000000.0,64,32,NetBIOS
2986,17,64,2000000.0,64,32,NetBIOS
2987,17,64,2000000.0,64,32,NetBIOS
2988,17,64,2000000.0,64,32,NetBIOS
2989,17,64,2000000.0,64,32,NetBIOS
2990,17,64,2000000.0,64,32,NetBIOS
2991,17,64,2000000.0,64,32,NetBIOS
2992,17,64,41666.66666666666,64,32,NetBIOS
2993,17,64,2000000.0,64,32,NetBIOS
2994,17,64,0.0,64,32,NetBIOS
2995,17,64,2000000.0,64,32,NetBIOS
2996,17,64,40816.32653061225,64,32,NetBIOS
2997,17,64,2000000.0,64,32,NetBIOS
2998,17,64,2000000.0,64,32,NetBIOS
2999,17,64,2000000.0,64,32,NetBIOS
3000,17,64,2000000.0,64,32,NetBIOS
3001,17,64,2000000.0,64,32,NetBIOS
3002,17,64,2000000.0,64,32,NetBIOS
3003,17,64,0.0,64,32,NetBIOS
3004,17,64,2000000.0,64,32,NetBIOS
3005,17,64,2000000.0,64,32,NetBIOS
3006,17,64,2000000.0,64,32,NetBIOS
3007,17,64,44444.444444444445,64,32,NetBIOS
3008,17,64,40816.32653061225,64,32,NetBIOS
3009,17,64,2000000.0,64,32,NetBIOS
3010,17,64,2000000.0,64,32,NetBIOS
3011,17,64,2000000.0,64,32,NetBIOS
3012,17,64,41666.66666666666,64,32,NetBIOS
3013,17,64,2000000.0,64,32,NetBIOS
3014,17,64,2000000.0,64,32,NetBIOS
3015,17,64,2000000.0,64,32,NetBIOS
3016,17,64,2000000.0,64,32,NetBIOS
3017,17,64,41666.66666666666,64,32,NetBIOS
3018,17,64,2000000.0,64,32,NetBIOS
3019,17,64,2000000.0,64,32,NetBIOS
3020,17,64,41666.66666666666,64,32,NetBIOS
3021,17,64,40000.0,64,32,NetBIOS
3022,17,64,2000000.0,64,32,NetBIOS
3023,17,64,2000000.0,64,32,NetBIOS
3024,17,64,2000000.0,64,32,NetBIOS
3025,17,64,40816.32653061225,64,32,NetBIOS
3026,17,64,2000000.0,64,32,NetBIOS
3027,17,64,2000000.0,64,32,NetBIOS
3028,17,64,40816.32653061225,64,32,NetBIOS
3029,17,64,2000000.0,64,32,NetBIOS
3030,17,64,2000000.0,64,32,NetBIOS
3031,17,64,0.0,64,32,NetBIOS
3032,17,64,2000000.0,64,32,NetBIOS
3033,17,64,2000000.0,64,32,NetBIOS
3034,17,64,2000000.0,64,32,NetBIOS
3035,17,64,2000000.0,64,32,NetBIOS
3036,17,64,2000000.0,64,32,NetBIOS
3037,17,64,2000000.0,64,32,NetBIOS
3038,17,64,2000000.0,64,32,NetBIOS
3039,17,64,2000000.0,64,32,NetBIOS
3040,17,64,0.0,64,32,NetBIOS
3041,17,64,2000000.0,64,32,NetBIOS
3042,17,64,2000000.0,64,32,NetBIOS
3043,17,64,2000000.0,64,32,NetBIOS
3044,17,64,2000000.0,64,32,NetBIOS
3045,17,64,2000000.0,64,32,NetBIOS
3046,17,64,42553.191489361714,64,32,NetBIOS
3047,17,64,1000000.0,64,32,NetBIOS
3048,17,64,2000000.0,64,32,NetBIOS
3049,17,64,2000000.0,64,32,NetBIOS
3050,17,64,40000.0,64,32,NetBIOS
3051,17,64,2000000.0,64,32,NetBIOS
3052,17,64,2000000.0,64,32,NetBIOS
3053,17,64,1000000.0,64,32,NetBIOS
3054,17,64,2000000.0,64,32,NetBIOS
3055,17,64,2000000.0,64,32,NetBIOS
3056,17,64,41666.66666666666,64,32,NetBIOS
3057,17,64,2000000.0,64,32,NetBIOS
3058,17,64,40816.32653061225,64,32,NetBIOS
3059,17,64,42553.191489361714,64,32,NetBIOS
3060,17,64,2000000.0,64,32,NetBIOS
3061,17,64,2000000.0,64,32,NetBIOS
3062,17,64,2000000.0,64,32,NetBIOS
3063,17,64,2000000.0,64,32,NetBIOS
3064,17,64,2000000.0,64,32,NetBIOS
3065,17,64,42553.191489361714,64,32,NetBIOS
3066,17,64,2000000.0,64,32,NetBIOS
3067,17,64,1000000.0,64,32,NetBIOS
3068,17,64,40000.0,64,32,NetBIOS
3069,17,64,2000000.0,64,32,NetBIOS
3070,17,64,41666.66666666666,64,32,NetBIOS
3071,17,64,2000000.0,64,32,NetBIOS
3072,17,64,2000000.0,64,32,NetBIOS
3073,17,64,41666.66666666666,64,32,NetBIOS
3074,17,64,2000000.0,64,32,NetBIOS
3075,17,64,2000000.0,64,32,NetBIOS
3076,17,64,41666.66666666666,64,32,NetBIOS
3077,17,64,40816.32653061225,64,32,NetBIOS
3078,17,64,0.0,64,32,NetBIOS
3079,17,64,2000000.0,64,32,NetBIOS
3080,17,64,2000000.0,64,32,NetBIOS
3081,17,64,2000000.0,64,32,NetBIOS
3082,17,64,2000000.0,64,32,NetBIOS
3083,17,64,41666.66666666666,64,32,NetBIOS
3084,17,64,2000000.0,64,32,NetBIOS
3085,17,64,2000000.0,64,32,NetBIOS
3086,17,64,2000000.0,64,32,NetBIOS
3087,17,64,2000000.0,64,32,NetBIOS
3088,17,64,0.0,64,32,NetBIOS
3089,17,64,2000000.0,64,32,NetBIOS
3090,17,64,40816.32653061225,64,32,NetBIOS
3091,17,64,2000000.0,64,32,NetBIOS
3092,17,64,2000000.0,64,32,NetBIOS
3093,17,64,43478.260869565216,64,32,NetBIOS
3094,17,64,2000000.0,64,32,NetBIOS
3095,17,64,2000000.0,64,32,NetBIOS
3096,17,64,41666.66666666666,64,32,NetBIOS
3097,17,64,2000000.0,64,32,NetBIOS
3098,17,64,2000000.0,64,32,NetBIOS
3099,17,64,2000000.0,64,32,NetBIOS
3100,17,64,2000000.0,64,32,NetBIOS
3101,17,64,0.0,64,32,NetBIOS
3102,17,64,2000000.0,64,32,NetBIOS
3103,17,64,2000000.0,64,32,NetBIOS
3104,17,64,2000000.0,64,32,NetBIOS
3105,17,64,43478.260869565216,64,32,NetBIOS
3106,17,64,2000000.0,64,32,NetBIOS
3107,17,64,2000000.0,64,32,NetBIOS
3108,17,64,2000000.0,64,32,NetBIOS
3109,17,64,2000000.0,64,32,NetBIOS
3110,17,64,2000000.0,64,32,NetBIOS
3111,17,64,2000000.0,64,32,NetBIOS
3112,17,64,2000000.0,64,32,NetBIOS
3113,17,64,2000000.0,64,32,NetBIOS
3114,17,64,41666.66666666666,64,32,NetBIOS
3115,17,64,2000000.0,64,32,NetBIOS
3116,17,64,2000000.0,64,32,NetBIOS
3117,17,64,2000000.0,64,32,NetBIOS
3118,17,64,2000000.0,64,32,NetBIOS
3119,17,64,2000000.0,64,32,NetBIOS
3120,17,64,2000000.0,64,32,NetBIOS
3121,17,64,2000000.0,64,32,NetBIOS
3122,17,40,2000000.0,40,20,NetBIOS
3123,17,40,40816.32653061225,40,20,NetBIOS
3124,17,40,2000000.0,40,20,NetBIOS
3125,17,40,2000000.0,40,20,NetBIOS
3126,17,40,0.0,40,20,NetBIOS
3127,17,40,2000000.0,40,20,NetBIOS
3128,17,40,2000000.0,40,20,NetBIOS
3129,17,40,2000000.0,40,20,NetBIOS
3130,17,40,2000000.0,40,20,NetBIOS
3131,17,40,42553.191489361714,40,20,NetBIOS
3132,17,40,2000000.0,40,20,NetBIOS
3133,17,40,2000000.0,40,20,NetBIOS
3134,17,40,41666.66666666666,40,20,NetBIOS
3135,17,40,0.0,40,20,NetBIOS
3136,17,40,2000000.0,40,20,NetBIOS
3137,17,40,2000000.0,40,20,NetBIOS
3138,17,40,44444.444444444445,40,20,NetBIOS
3139,17,40,2000000.0,40,20,NetBIOS
3140,17,40,2000000.0,40,20,NetBIOS
3141,17,40,41666.66666666666,40,20,NetBIOS
3142,17,40,40816.32653061225,40,20,NetBIOS
3143,17,40,2000000.0,40,20,NetBIOS
3144,17,40,2000000.0,40,20,NetBIOS
3145,17,40,40816.32653061225,40,20,NetBIOS
3146,17,40,2000000.0,40,20,NetBIOS
3147,17,40,2000000.0,40,20,NetBIOS
3148,17,40,2000000.0,40,20,NetBIOS
3149,17,40,41666.66666666666,40,20,NetBIOS
3150,17,40,40816.32653061225,40,20,NetBIOS
3151,17,40,2000000.0,40,20,NetBIOS
3152,17,40,2000000.0,40,20,NetBIOS
3153,17,40,2000000.0,40,20,NetBIOS
3154,17,40,2000000.0,40,20,NetBIOS
3155,17,40,2000000.0,40,20,NetBIOS
3156,17,40,41666.66666666666,40,20,NetBIOS
3157,17,40,2000000.0,40,20,NetBIOS
3158,17,40,2000000.0,40,20,NetBIOS
3159,17,40,40816.32653061225,40,20,NetBIOS
3160,17,40,2000000.0,40,20,NetBIOS
3161,17,40,1000000.0,40,20,NetBIOS
3162,17,40,46511.62790697674,40,20,NetBIOS
3163,17,40,2000000.0,40,20,NetBIOS
3164,17,40,2000000.0,40,20,NetBIOS
3165,17,40,40816.32653061225,40,20,NetBIOS
3166,17,40,2000000.0,40,20,NetBIOS
3167,17,40,0.0,40,20,NetBIOS
3168,17,40,2000000.0,40,20,NetBIOS
3169,17,40,41666.66666666666,40,20,NetBIOS
3170,17,40,2000000.0,40,20,NetBIOS
3171,17,40,2000000.0,40,20,NetBIOS
3172,17,40,2000000.0,40,20,NetBIOS
3173,17,40,1000000.0,40,20,NetBIOS
3174,17,40,2000000.0,40,20,NetBIOS
3175,17,40,2000000.0,40,20,NetBIOS
3176,17,40,1000000.0,40,20,NetBIOS
3177,17,40,40816.32653061225,40,20,NetBIOS
3178,17,40,40000.0,40,20,NetBIOS
3179,17,40,2000000.0,40,20,NetBIOS
3180,17,40,2000000.0,40,20,NetBIOS
3181,17,40,2000000.0,40,20,NetBIOS
3182,17,40,40816.32653061225,40,20,NetBIOS
3183,17,40,2000000.0,40,20,NetBIOS
3184,17,40,2000000.0,40,20,NetBIOS
3185,17,40,2000000.0,40,20,NetBIOS
3186,17,40,2000000.0,40,20,NetBIOS
3187,17,40,2000000.0,40,20,NetBIOS
3188,17,40,2000000.0,40,20,NetBIOS
3189,17,40,40816.32653061225,40,20,NetBIOS
3190,17,40,2000000.0,40,20,NetBIOS
3191,17,40,2000000.0,40,20,NetBIOS
3192,17,40,2000000.0,40,20,NetBIOS
